transaction_amount,is_foreign_transaction,account_age_in_days,is_fraud
38.32225100706225,1,147,False
20.93263723270827,1,167,False
121.38095709236903,0,238,False
14.346403267801081,0,170,False
0.6908345828076322,1,79,False
6.636066518803258,1,322,False
16.34505572762448,1,248,False
159.2202392310515,1,301,True
11.030602622264158,1,285,False
23.939849181012345,0,279,False
73.94671597203956,0,13,False
14.100566205443684,0,58,False
31.210617798793393,1,229,False
59.173704512821516,1,71,False
98.56272684389667,0,337,False
51.85310737018999,1,31,False
25.27916477963656,1,306,False
6.916381082739931,1,344,False
27.211252967741828,1,247,False
94.73535957824022,0,105,False
35.149922024520244,1,107,False
122.15778286388684,1,68,True
36.279476731498626,0,91,False
151.92923005572376,0,68,False
52.14171038166232,1,170,False
54.961759215924346,0,151,False
45.12493991897501,0,161,False
24.479193586921596,1,335,False
83.25837547444772,0,147,False
20.497353548638248,1,235,False
10.559221078907434,0,231,False
123.29830589517145,1,44,True
43.803550034047674,0,297,False
55.03429295601677,0,187,False
37.53246606035379,1,242,False
52.10797751587164,1,289,False
46.644615234711864,0,83,False
4.722935080794249,1,187,False
12.25079026792463,1,22,False
27.983427728964955,0,123,False
88.73797962357543,1,361,False
3.654187786359895,0,17,False
137.46582603806,0,88,False
16.50361135381914,0,286,False
23.09327185559367,0,207,False
5.465825463588565,1,129,False
16.763261364141407,1,221,False
20.44594203732793,1,343,False
0.13118546550327728,0,151,False
158.25824684704745,1,157,True
48.160491670799146,0,308,False
17.42209166096814,1,190,False
59.09953043001863,0,34,False
82.89129989007003,0,58,False
79.613965007027,0,222,False
58.57901160285278,0,215,False
36.19834364968264,1,196,False
37.35965937189092,0,226,False
85.59616445671577,1,338,False
3.2998956598119635,1,266,False
125.07234003827801,1,155,True
131.16380108167033,0,248,False
35.244969495864,1,203,False
9.425254929944785,1,316,False
62.61391141238065,0,135,False
45.34613192741486,1,144,False
32.01460233126739,0,296,False
99.89195244801802,1,57,False
10.008707125892219,1,69,False
140.78840104670104,0,141,False
85.22101391813534,1,29,False
31.894342112345925,0,301,False
143.56225942928614,1,108,True
8.758071038374323,0,130,False
126.77147481387743,0,121,False
18.86506562265966,1,49,False
17.133874475282706,0,194,False
66.62900161499957,0,233,False
45.08509239154008,1,192,False
161.66375846820887,0,364,False
23.120219202422064,1,18,False
0.2712663387005102,1,3,False
6.75770292851868,1,245,False
24.752576042675347,0,261,False
32.30859946501708,0,259,False
4.227401994059292,1,327,False
25.134052361910854,1,62,False
16.998913578199442,1,173,False
7.18058594820196,1,349,False
49.27242200436537,1,135,False
56.39142271329185,1,164,False
71.02140934787097,0,362,False
8.456816557374474,0,292,False
133.2874876638467,1,344,True
69.28187923734852,0,348,False
160.91754249743363,1,114,True
76.3455310800073,0,119,False
11.814581309606517,1,305,False
98.44889850882913,1,194,False
87.83757787614555,1,104,False
31.362192506458847,1,19,False
135.75933956871046,1,307,True
19.399190774111005,1,209,False
11.793489549100187,0,63,False
6.522326860095682,1,189,False
17.645488799594673,0,278,False
35.86944430763198,0,296,False
38.35957163105784,0,97,False
38.91689094161936,0,17,False
11.42766371292409,1,162,False
33.375262755769036,1,284,False
237.75459858941025,0,245,False
41.83422360225854,1,287,False
164.78826497501797,1,13,True
97.30591679979578,1,281,False
67.29354879998132,0,47,False
3.7190173045467416,1,337,False
3.8019385002635824,0,244,False
11.50942940942391,0,155,False
50.68495854255015,1,225,False
26.761833513313526,1,161,False
7.864957071272411,0,199,False
134.09341383221584,1,73,True
37.1746588227924,0,303,False
139.64631514679968,0,130,False
20.589193415836952,1,236,False
18.15180118347644,0,220,False
4.752890152639318,0,281,False
22.88122812907598,0,225,False
51.80116667748679,1,239,False
20.903427187087896,0,256,False
348.09754271931564,0,307,False
171.7309612405193,0,183,False
62.5829672048548,0,4,False
6.111759461504571,1,2,False
65.40457157108423,1,245,False
16.547355625975662,1,133,False
30.89580881386779,1,147,False
157.80398274459293,0,59,False
11.827245220820243,0,130,False
0.37648747467853116,0,13,False
118.98436508444597,1,170,True
80.94022357933684,0,125,False
34.54159167334906,1,68,False
138.34393831282688,0,221,False
9.057682006895819,0,171,False
20.699292100253036,1,63,False
11.427856229951262,1,330,False
35.42738659072195,0,240,False
2.7891662346675123,0,47,False
36.08431956358524,1,53,False
26.036528237750595,0,155,False
49.372941722472895,1,50,False
129.51305186095615,0,190,False
